2456.0,1716.0,575.0,1582.0,1819.0,166.0
1980.0,1398.0,701.0,1275.0,1427.0,149.0
1879.0,1268.0,759.0,1191.0,1390.0,135.0
1751.0,1188.0,813.0,1117.0,1283.0,127.0
1801.0,1171.0,793.0,1157.0,1304.0,122.0
1875.0,1250.0,771.0,1202.0,1364.0,135.0
1957.0,1344.0,724.0,1268.0,1410.0,139.0
1955.0,1378.0,708.0,1280.0,1476.0,147.0
2005.0,1435.0,690.0,1320.0,1522.0,158.0
1952.0,1372.0,704.0,1301.0,1442.0,146.0
1997.0,1471.0,677.0,1344.0,1469.0,144.0
1942.0,1439.0,698.0,1292.0,1467.0,138.0
1854.0,1429.0,748.0,1202.0,1421.0,143.0
1604.0,1081.0,904.0,945.0,1175.0,116.0
1547.0,993.0,948.0,912.0,1215.0,109.0
1447.0,837.0,1064.0,802.0,1127.0,92.0
1429.0,761.0,1105.0,773.0,1090.0,83.0
1382.0,650.0,1182.0,718.0,1017.0,81.0
1359.0,591.0,1252.0,677.0,997.0,-200.0
1332.0,505.0,1308.0,646.0,945.0,55.0
1351.0,518.0,1260.0,661.0,956.0,53.0
1342.0,571.0,1317.0,622.0,966.0,67.0
1461.0,842.0,1161.0,728.0,1064.0,91.0
1623.0,1145.0,902.0,935.0,1300.0,113.0
1689.0,1218.0,834.0,998.0,1348.0,102.0
1764.0,1341.0,776.0,1068.0,1425.0,107.0
1768.0,1406.0,768.0,1061.0,1474.0,113.0
1757.0,1422.0,782.0,1039.0,1490.0,108.0
1735.0,1373.0,809.0,1040.0,1495.0,105.0
1636.0,1153.0,900.0,953.0,1376.0,93.0
1573.0,927.0,980.0,884.0,1305.0,87.0
1539.0,766.0,1036.0,844.0,1283.0,76.0
1649.0,941.0,930.0,967.0,1392.0,94.0
1774.0,1146.0,856.0,1063.0,1452.0,110.0
1919.0,1417.0,734.0,1199.0,1633.0,136.0
1885.0,1442.0,733.0,1191.0,1625.0,139.0
1820.0,1323.0,785.0,1108.0,1535.0,125.0
1712.0,1125.0,864.0,973.0,1323.0,111.0
1672.0,1036.0,905.0,937.0,1309.0,97.0
1714.0,1202.0,835.0,999.0,1456.0,107.0
1577.0,1054.0,941.0,872.0,1300.0,90.0
1526.0,903.0,1004.0,823.0,1203.0,84.0
1554.0,885.0,987.0,836.0,1195.0,-200.0
1539.0,818.0,1029.0,802.0,1117.0,87.0
1461.0,700.0,1136.0,711.0,1062.0,66.0
1390.0,580.0,1300.0,594.0,947.0,36.0
1492.0,815.0,1143.0,687.0,1065.0,62.0
1528.0,1035.0,1062.0,734.0,1155.0,91.0
1560.0,1067.0,996.0,782.0,1220.0,89.0
1633.0,1114.0,914.0,862.0,1301.0,93.0
1646.0,1000.0,911.0,870.0,1279.0,81.0
1617.0,906.0,953.0,883.0,1267.0,82.0
1568.0,822.0,981.0,848.0,1239.0,80.0
1507.0,610.0,1144.0,742.0,1128.0,48.0
1669.0,657.0,962.0,916.0,1243.0,61.0
1506.0,647.0,1060.0,853.0,1208.0,89.0
1607.0,762.0,961.0,938.0,1306.0,105.0
1874.0,1122.0,769.0,1151.0,1546.0,116.0
1744.0,1130.0,823.0,1071.0,1501.0,119.0
1840.0,1637.0,769.0,1153.0,1605.0,144.0
1673.0,1272.0,883.0,974.0,1316.0,123.0
1594.0,1098.0,933.0,898.0,1195.0,105.0
1624.0,1066.0,920.0,896.0,1211.0,93.0
1582.0,909.0,995.0,815.0,1161.0,86.0
1547.0,818.0,1050.0,767.0,1095.0,76.0
1355.0,472.0,1417.0,563.0,897.0,33.0
1274.0,394.0,1813.0,468.0,842.0,-200.0
1304.0,396.0,1756.0,481.0,854.0,27.0
1278.0,378.0,1786.0,472.0,845.0,23.0
1373.0,432.0,1480.0,586.0,942.0,46.0
1538.0,699.0,1072.0,768.0,1090.0,76.0
1996.0,1252.0,732.0,1230.0,1514.0,116.0
1962.0,1237.0,711.0,1252.0,1379.0,115.0
1484.0,772.0,1032.0,854.0,1074.0,83.0
1509.0,766.0,1026.0,868.0,1090.0,87.0
1577.0,829.0,947.0,964.0,1110.0,90.0
1599.0,783.0,955.0,994.0,1102.0,87.0
1607.0,822.0,952.0,1021.0,1100.0,99.0
1574.0,813.0,965.0,1003.0,1094.0,99.0
1544.0,813.0,964.0,1034.0,1076.0,101.0
1606.0,850.0,928.0,1062.0,1152.0,103.0
1932.0,1276.0,720.0,1249.0,1407.0,129.0
1993.0,1401.0,678.0,1325.0,1438.0,143.0
1965.0,1356.0,678.0,1325.0,1425.0,146.0
1758.0,1243.0,775.0,1131.0,1279.0,124.0
1561.0,1083.0,920.0,916.0,1132.0,113.0
1370.0,795.0,1142.0,729.0,1006.0,80.0
1359.0,735.0,1204.0,700.0,982.0,72.0
1309.0,684.0,1271.0,636.0,969.0,64.0
1330.0,714.0,1298.0,621.0,941.0,70.0
1285.0,456.0,1522.0,522.0,892.0,-200.0
1261.0,401.0,1701.0,478.0,855.0,31.0
1212.0,361.0,1908.0,459.0,834.0,22.0
1287.0,418.0,1542.0,567.0,909.0,47.0
1429.0,616.0,1178.0,745.0,1061.0,88.0
1829.0,1089.0,851.0,1124.0,1441.0,130.0
2095.0,1329.0,684.0,1325.0,1498.0,132.0
1857.0,1311.0,760.0,1185.0,1343.0,132.0
1794.0,1236.0,792.0,1166.0,1308.0,131.0
1746.0,1147.0,837.0,1097.0,1209.0,129.0
1847.0,1301.0,770.0,1207.0,1310.0,132.0
1639.0,1097.0,881.0,1064.0,1171.0,110.0
1589.0,900.0,924.0,980.0,1112.0,99.0
1570.0,781.0,944.0,927.0,1132.0,100.0
1719.0,1013.0,818.0,1111.0,1225.0,122.0
1514.0,790.0,962.0,953.0,1065.0,97.0
1688.0,1059.0,854.0,1084.0,1236.0,112.0
1722.0,1205.0,812.0,1126.0,1309.0,128.0
1487.0,975.0,1006.0,884.0,1089.0,101.0
1375.0,896.0,1141.0,776.0,1000.0,96.0
1425.0,911.0,1105.0,782.0,1041.0,86.0
1411.0,902.0,1137.0,756.0,1045.0,85.0
1405.0,832.0,1151.0,744.0,997.0,79.0
1326.0,715.0,1320.0,634.0,948.0,61.0
1272.0,683.0,1493.0,551.0,878.0,-200.0
1287.0,721.0,1477.0,559.0,908.0,66.0
1255.0,648.0,1572.0,522.0,892.0,54.0
1255.0,612.0,1496.0,561.0,954.0,57.0
1403.0,800.0,1186.0,751.0,1045.0,75.0
1706.0,1173.0,832.0,1109.0,1383.0,97.0
2080.0,1519.0,652.0,1395.0,1597.0,110.0
1770.0,1287.0,762.0,1124.0,1318.0,113.0
1505.0,966.0,950.0,898.0,1138.0,88.0
1440.0,828.0,1012.0,842.0,1098.0,85.0
1477.0,825.0,959.0,927.0,1118.0,96.0
1566.0,872.0,879.0,1009.0,1170.0,106.0
1494.0,680.0,1015.0,842.0,1112.0,91.0
1730.0,1002.0,829.0,1028.0,1390.0,126.0
1783.0,1159.0,774.0,1096.0,1353.0,130.0
1722.0,979.0,828.0,1050.0,1260.0,111.0
2008.0,1311.0,681.0,1302.0,1501.0,134.0
1744.0,1071.0,795.0,1130.0,1273.0,136.0
1571.0,899.0,928.0,955.0,1179.0,125.0
1435.0,766.0,1064.0,809.0,1047.0,108.0
1354.0,589.0,1186.0,739.0,973.0,87.0
1341.0,631.0,1168.0,737.0,997.0,89.0
1249.0,479.0,1400.0,621.0,970.0,58.0
1253.0,479.0,1450.0,568.0,902.0,54.0
1224.0,417.0,1564.0,538.0,921.0,-200.0
1212.0,378.0,1707.0,490.0,858.0,28.0
1158.0,344.0,1935.0,457.0,878.0,20.0
1268.0,413.0,1604.0,540.0,893.0,51.0
1383.0,605.0,1260.0,697.0,1038.0,82.0
1721.0,991.0,902.0,1035.0,1320.0,112.0
1937.0,1175.0,740.0,1235.0,1353.0,119.0
1552.0,923.0,969.0,933.0,1133.0,99.0
1468.0,829.0,1039.0,849.0,1066.0,98.0
1442.0,733.0,1081.0,809.0,1027.0,88.0
1570.0,819.0,958.0,935.0,1106.0,96.0
1492.0,723.0,976.0,907.0,1038.0,81.0
1501.0,786.0,986.0,924.0,1084.0,92.0
1545.0,850.0,939.0,982.0,1105.0,105.0
1527.0,820.0,968.0,957.0,1102.0,88.0
1748.0,991.0,836.0,1137.0,1240.0,103.0
2060.0,1454.0,666.0,1418.0,1443.0,141.0
1982.0,1488.0,692.0,1341.0,1389.0,133.0
1539.0,1205.0,904.0,989.0,1183.0,119.0
1376.0,909.0,1083.0,798.0,1014.0,106.0
1324.0,769.0,1154.0,736.0,979.0,92.0
1373.0,835.0,1098.0,787.0,1048.0,97.0
1357.0,793.0,1131.0,753.0,1024.0,91.0
1313.0,733.0,1208.0,690.0,974.0,83.0
1219.0,502.0,1449.0,561.0,862.0,-200.0
1263.0,562.0,1398.0,602.0,925.0,59.0
1312.0,832.0,1210.0,654.0,952.0,73.0
1363.0,924.0,1130.0,713.0,1005.0,78.0
1438.0,974.0,1015.0,842.0,1122.0,90.0
1828.0,1307.0,783.0,1201.0,1351.0,110.0
1928.0,1481.0,682.0,1278.0,1408.0,114.0
1747.0,1405.0,772.0,1142.0,1304.0,119.0
1664.0,1195.0,826.0,1098.0,1207.0,121.0
1503.0,868.0,948.0,1014.0,1099.0,97.0
1535.0,874.0,915.0,1068.0,1106.0,99.0
1391.0,738.0,1015.0,916.0,1009.0,85.0
1279.0,550.0,1152.0,776.0,962.0,75.0
1454.0,777.0,976.0,933.0,1093.0,87.0
1588.0,966.0,886.0,1023.0,1180.0,102.0
1580.0,990.0,868.0,1037.0,1168.0,105.0
1540.0,944.0,876.0,1063.0,1168.0,98.0
1490.0,962.0,916.0,1000.0,1140.0,93.0
1308.0,778.0,1097.0,811.0,1001.0,91.0
1252.0,690.0,1185.0,743.0,953.0,85.0
1258.0,644.0,1237.0,715.0,972.0,74.0
1307.0,753.0,1144.0,776.0,1021.0,87.0
1232.0,646.0,1290.0,664.0,940.0,79.0
1312.0,838.0,1142.0,736.0,1046.0,78.0
1292.0,851.0,1191.0,699.0,1026.0,-200.0
1296.0,801.0,1209.0,698.0,983.0,63.0
1212.0,665.0,1417.0,578.0,915.0,48.0
1250.0,717.0,1373.0,615.0,935.0,59.0
1266.0,795.0,1270.0,669.0,976.0,65.0
1418.0,936.0,1050.0,842.0,1124.0,71.0
1530.0,1076.0,922.0,919.0,1163.0,84.0
1520.0,1016.0,942.0,966.0,1167.0,93.0
1451.0,834.0,992.0,955.0,1121.0,99.0
1449.0,756.0,994.0,940.0,1071.0,93.0
1467.0,766.0,950.0,979.0,1065.0,96.0
1596.0,905.0,888.0,1072.0,1157.0,114.0
1357.0,765.0,1051.0,883.0,1046.0,101.0
1538.0,830.0,934.0,1042.0,1147.0,108.0
1508.0,853.0,916.0,1022.0,1119.0,117.0
1586.0,981.0,886.0,1062.0,1210.0,125.0
1621.0,1286.0,827.0,1079.0,1306.0,133.0
1633.0,1244.0,841.0,1057.0,1258.0,119.0
1475.0,1056.0,948.0,930.0,1148.0,107.0
1421.0,1003.0,1023.0,848.0,1108.0,96.0
1483.0,1245.0,906.0,924.0,1231.0,105.0
1464.0,1200.0,930.0,937.0,1293.0,102.0
1451.0,1188.0,939.0,912.0,1274.0,97.0
1395.0,1070.0,1013.0,827.0,1135.0,79.0
1501.0,1075.0,935.0,911.0,1151.0,-200.0
1396.0,895.0,1110.0,769.0,1010.0,69.0
1284.0,755.0,1325.0,626.0,870.0,52.0
1342.0,806.0,1251.0,688.0,983.0,62.0
1321.0,836.0,1219.0,691.0,995.0,69.0
1382.0,897.0,1136.0,747.0,1024.0,75.0
1486.0,1073.0,959.0,880.0,1163.0,83.0
1501.0,1088.0,918.0,938.0,1218.0,94.0
1514.0,1036.0,933.0,958.0,1210.0,96.0
1438.0,768.0,1020.0,887.0,1114.0,86.0
1287.0,587.0,1159.0,796.0,995.0,72.0
1189.0,452.0,1285.0,700.0,927.0,53.0
1260.0,470.0,1189.0,754.0,1002.0,65.0
1244.0,502.0,1213.0,727.0,987.0,70.0
1238.0,516.0,1217.0,714.0,993.0,75.0
1301.0,555.0,1174.0,746.0,1012.0,86.0
1357.0,671.0,1068.0,823.0,1114.0,94.0
1329.0,788.0,1102.0,789.0,1093.0,103.0
1246.0,538.0,1261.0,669.0,968.0,81.0
1224.0,544.0,1266.0,666.0,960.0,80.0
1204.0,500.0,1300.0,648.0,942.0,77.0
1156.0,417.0,1396.0,598.0,888.0,58.0
1071.0,341.0,1588.0,524.0,818.0,31.0
1076.0,352.0,1643.0,509.0,840.0,38.0
1095.0,397.0,1557.0,524.0,894.0,-200.0
1153.0,502.0,1496.0,516.0,864.0,59.0
1180.0,648.0,1441.0,559.0,898.0,70.0
1232.0,760.0,1309.0,643.0,946.0,75.0
1687.0,1183.0,844.0,1125.0,1309.0,103.0
1806.0,1431.0,714.0,1289.0,1326.0,134.0
1258.0,705.0,1111.0,786.0,966.0,98.0
1254.0,637.0,1133.0,793.0,975.0,97.0
1293.0,658.0,1105.0,803.0,988.0,98.0
1272.0,546.0,1129.0,786.0,971.0,78.0
1332.0,561.0,1070.0,833.0,1010.0,83.0
1268.0,532.0,1131.0,790.0,984.0,92.0
1247.0,535.0,1131.0,776.0,962.0,81.0
1289.0,525.0,1098.0,801.0,1012.0,90.0
1358.0,603.0,996.0,896.0,1058.0,95.0
1477.0,802.0,905.0,985.0,1173.0,114.0
1404.0,796.0,957.0,907.0,1127.0,106.0
1302.0,689.0,1066.0,797.0,1020.0,99.0
1178.0,553.0,1221.0,700.0,949.0,90.0
1137.0,509.0,1278.0,710.0,930.0,82.0
1089.0,455.0,1339.0,643.0,900.0,74.0
1050.0,425.0,1418.0,630.0,899.0,76.0
1055.0,436.0,1468.0,569.0,866.0,66.0
1130.0,618.0,1402.0,563.0,900.0,73.0
1104.0,747.0,1457.0,540.0,949.0,-200.0
1101.0,693.0,1462.0,529.0,897.0,69.0
1117.0,691.0,1341.0,605.0,956.0,71.0
1266.0,1013.0,1080.0,779.0,1054.0,98.0
1587.0,1311.0,839.0,1096.0,1343.0,115.0
1947.0,1675.0,642.0,1399.0,1584.0,130.0
1852.0,1689.0,674.0,1337.0,1556.0,150.0
1872.0,1688.0,695.0,1324.0,1565.0,159.0
1754.0,1548.0,734.0,1251.0,1429.0,146.0
1763.0,1490.0,742.0,1267.0,1419.0,138.0
1711.0,1354.0,791.0,1213.0,1373.0,128.0
1448.0,1014.0,942.0,992.0,1185.0,97.0
1372.0,831.0,991.0,897.0,1122.0,91.0
1325.0,699.0,1060.0,820.0,1085.0,81.0
1527.0,926.0,874.0,968.0,1249.0,99.0
1532.0,928.0,853.0,962.0,1236.0,101.0
1638.0,1038.0,815.0,1047.0,1334.0,106.0
1534.0,1035.0,884.0,928.0,1264.0,102.0
1360.0,789.0,1072.0,746.0,1073.0,84.0
1323.0,692.0,1147.0,701.0,1053.0,81.0
1360.0,764.0,1094.0,747.0,1098.0,91.0
1287.0,639.0,1180.0,702.0,1029.0,82.0
1240.0,541.0,1287.0,631.0,973.0,64.0
1256.0,678.0,1222.0,639.0,972.0,70.0
1066.0,381.0,1613.0,496.0,832.0,-200.0
1064.0,343.0,1699.0,477.0,851.0,26.0
1131.0,436.0,1473.0,545.0,909.0,58.0
1279.0,688.0,1220.0,684.0,1038.0,93.0
1926.0,1438.0,721.0,1168.0,1636.0,110.0
1957.0,1489.0,639.0,1295.0,1580.0,115.0
1576.0,1093.0,872.0,924.0,1262.0,125.0
1498.0,965.0,957.0,837.0,1197.0,118.0
1579.0,1004.0,902.0,886.0,1277.0,109.0
1772.0,1166.0,779.0,1025.0,1430.0,123.0
1638.0,991.0,846.0,944.0,1242.0,114.0
1748.0,1054.0,804.0,1023.0,1349.0,114.0
1799.0,1192.0,755.0,1100.0,1390.0,119.0
1637.0,1055.0,850.0,980.0,1224.0,111.0
1681.0,1048.0,810.0,1026.0,1253.0,103.0
1712.0,1073.0,821.0,1041.0,1312.0,103.0
1669.0,1068.0,819.0,1033.0,1254.0,107.0
1588.0,1019.0,882.0,953.0,1198.0,105.0
1418.0,833.0,1044.0,787.0,1060.0,91.0
1409.0,759.0,1078.0,769.0,1050.0,79.0
1395.0,749.0,1098.0,754.0,1029.0,79.0
1477.0,978.0,986.0,825.0,1143.0,86.0
1425.0,944.0,1031.0,770.0,1044.0,70.0
1405.0,891.0,1085.0,716.0,1034.0,55.0
1422.0,849.0,1099.0,713.0,956.0,-200.0
1322.0,790.0,1237.0,615.0,909.0,49.0
